Expected_h,Expected_Om,Expected_OL,Expected_Ok,Expected_OQ,Simulated_Om_mean,Simulated_OL_mean,Simulated_Ok_mean,Simulated_OQ_mean,Simulated_H_mean,Simulated_Om_variance,Simulated_OL_variance,Simulated_Ok_variance,Simulated_OQ_variance,Simulated_H_variance
0.6,0.23,0.61,0.16000000000000003,0.0,0.2310354749535835,0.5073607670752767,0.2365528926955091,0.0250508652756308,0.0002194543752633555,2.737306391607192e-07,6.390649319246108e-08,5.410089322937357e-07,2.282948312156287e-09,2.987419095644933e-15
0.6,0.23,0.62,0.15000000000000002,0.0,0.22665769175629213,0.5174951433657469,0.23149783633468846,0.02434932854327256,0.00021906875793676928,4.672083364891841e-08,1.7863290975357763e-08,9.911291625234281e-08,1.5079435775078792e-09,8.004067035478886e-16
0.6,0.23,0.63,0.14,0.0,0.2222882416517379,0.5276918246686519,0.2263414182897308,0.023678515389879418,0.0002186844341465441,3.870107244796096e-07,9.295589458345197e-08,7.857509355611649e-07,2.5208171557417864e-09,3.98814836923063e-15
0.6,0.23,0.64,0.13,0.0,0.21804562731513535,0.5381312437309101,0.22086744218964957,0.022955686764304893,0.00021826477776116298,2.937675031729702e-07,8.671637193890255e-08,6.236191637719834e-07,2.7542180830488307e-09,3.5683011847160154e-15
0.6,0.23,0.65,0.12,0.0,0.21359023696171303,0.5485154411224632,0.21561388841006943,0.022280433505754357,0.00021787128988566068,1.7775746623153039e-07,5.056246655597562e-08,3.8193847270706695e-07,9.688840176208393e-10,1.9937317367374932e-15
0.6,0.23,0.66,0.10999999999999999,0.0,0.20919075890038039,0.559101064847302,0.21014271596245088,0.02156546028986671,0.00021745257417358095,1.1989889543262843e-07,3.097407396591683e-08,2.542145848611228e-07,1.2159868093696533e-09,1.1707381293796462e-15
0.6,0.23,0.67,0.09999999999999998,0.0,0.20454612791947477,0.5696611718807327,0.20491964376114238,0.020873056438650082,0.00021705352308101704,9.738121984462199e-08,3.7632916838287666e-08,2.250087049218028e-07,1.3153191027066639e-09,1.3655919648362721e-15
0.6,0.23,0.68,0.08999999999999997,0.0,0.19974067671365486,0.5802239998909736,0.19983084263484382,0.020204480760527686,0.0002166678214723954,4.465422929468766e-07,1.699262620871212e-07,1.0467073237308167e-06,3.416420348013524e-09,5.933416812910148e-15
0.6,0.23,0.69,0.08000000000000007,0.0,0.19503516837543242,0.5910134022906084,0.19444992790757923,0.019501501426379943,0.00021625374963021572,2.1868620460436786e-07,8.392100303566531e-08,5.198029080231884e-07,1.6571898112944441e-09,2.8091879532100365e-15
0.6,0.23,0.7,0.07000000000000006,0.0,0.19009082220576515,0.6017539930213599,0.18932396567978954,0.018831219093085418,0.00021586254811521233,2.0146956416683907e-07,9.665836598445607e-08,5.073258577075877e-07,2.525615338652423e-09,3.1109366464056482e-15
0.6,0.23,0.71,0.06000000000000005,0.0,0.1851955254264485,0.6126776768482848,0.18398099290007616,0.0181458048251906,0.00021545219070828427,1.9389376825096483e-07,9.701807956641281e-08,4.981266520497422e-07,2.539465607953702e-09,2.998612405680728e-15
0.6,0.23,0.72,0.050000000000000044,0.0,0.18017598688441303,0.623669365417338,0.1786994725387019,0.017455175159547205,0.00021504373489491401,1.1606824878379129e-07,5.7193560464408916e-08,3.006633427603687e-07,1.5398488733623572e-09,1.700202975370836e-15
0.6,0.23,0.73,0.040000000000000036,0.0,0.17508715873410508,0.6347769130186748,0.17337229771674662,0.01676363053047354,0.00021462910237944922,6.11703331396348e-08,2.7871523500616853e-08,1.5554442329183978e-07,9.633802802568355e-10,7.965340150090618e-16
0.6,0.23,0.74,0.030000000000000027,0.0,0.16979049431508283,0.6458522666240507,0.16826113810335824,0.016096100957508352,0.00021423331947780774,1.0191977713809142e-07,5.895089952843729e-08,2.814863042370321e-07,1.5369612089816278e-09,1.6214574411405272e-15
0.6,0.23,0.75,0.020000000000000018,0.0,0.16471374065551594,0.6572581201587129,0.16262552317771325,0.015402616008057876,0.00021379640733653187,1.0237367704857944e-07,6.161375018125706e-08,2.9208291974780553e-07,8.864915304568697e-10,1.6299393440499185e-15
0.6,0.23,0.76,0.010000000000000009,0.0,0.15947799143843572,0.6686913984924063,0.15710194730443897,0.014728662764719106,0.00021336917945829784,1.3140698479587737e-07,8.779641850314103e-08,3.921490973830521e-07,1.2692302790365658e-09,2.2354772556521015e-15
0.6,0.23,0.77,0.0,0.0,0.1536363912448338,0.6798324797232526,0.15244999444349788,0.0140811345884157,0.00021300126601861056,1.8535009623715038e-07,1.4640696628461747e-07,5.892167481256615e-07,2.261721831197987e-09,3.593299836113895e-15
0.6,0.23,0.78,-0.010000000000000009,0.0,0.14801092182072567,0.6912822251816726,0.14727965872074225,0.013427194276859549,0.00021259711744983545,1.449772187638754e-07,1.1373214084919147e-07,4.6696157762196396e-07,1.2439799087454465e-09,2.6881162484074952e-15
0.6,0.23,0.79,-0.020000000000000018,0.0,0.142413252807395,0.7029652486171865,0.1418712142348047,0.012750284340613826,0.0002121701909678675,8.460620690982334e-08,6.431943287108017e-08,2.697029668018857e-07,9.888676906704667e-10,1.4651579625810524e-15
